"code_module","code_presentation","id_student","id_site","date","sum_click"
"AAA","2013J","405088","546614","-10","23"
"AAA","2013J","414117","546614","-10","4"
"AAA","2013J","415969","546719","-10","4"
"AAA","2013J","415969","546672","-10","1"
"AAA","2013J","415969","546671","-10","1"
"AAA","2013J","415969","546670","-10","1"
"AAA","2013J","415969","546986","-10","1"
"AAA","2013J","415969","546652","-10","1"
"AAA","2013J","415969","546652","-10","1"
"AAA","2013J","415969","546662","-10","21"
"AAA","2013J","415969","546667","-10","3"
"AAA","2013J","415969","547009","-10","1"
"AAA","2013J","415969","546871","-10","1"
"AAA","2013J","415969","546681","-10","4"
"AAA","2013J","415969","546668","-10","1"
"AAA","2013J","415969","546614","-10","11"
"AAA","2013J","415969","546879","-10","1"
"AAA","2013J","470588","546614","-10","4"
"AAA","2013J","470588","546652","-10","2"
"AAA","2013J","470588","546879","-10","2"
"AAA","2013J","470588","546871","-10","2"
"AAA","2013J","470588","546662","-10","7"
"AAA","2013J","470588","546652","-10","2"
"AAA","2013J","470588","546667","-10","5"
"AAA","2013J","489455","546652","-10","2"
"AAA","2013J","489455","546732","-10","1"
"AAA","2013J","489455","546879","-10","11"
"AAA","2013J","489455","546714","-10","3"
"AAA","2013J","489455","546871","-10","2"
"AAA","2013J","489455","546662","-10","15"
"AAA","2013J","489455","546614","-10","18"
"AAA","2013J","489455","546681","-10","6"
"AAA","2013J","489455","546652","-10","1"
"AAA","2013J","489455","546876","-10","1"
"AAA","2013J","489455","547013","-10","2"
"AAA","2013J","489455","546719","-10","11"
"AAA","2013J","489455","546669","-10","1"
"AAA","2013J","489455","546688","-10","10"
"AAA","2013J","489455","546948","-10","1"
"AAA","2013J","489455","546986","-10","1"
"AAA","2013J","441018","546614","-10","8"
"AAA","2013J","441018","547013","-10","1"
"AAA","2013J","441018","546731","-10","2"
"AAA","2013J","441018","546879","-10","4"
"AAA","2013J","441018","546732","-10","1"
"AAA","2013J","441018","546652","-10","2"
"AAA","2013J","441018","546871","-10","2"
"AAA","2013J","441018","546735","-10","1"
"AAA","2013J","441018","546734","-10","1"
"AAA","2013J","441018","546652","-10","2"
"AAA","2013J","441018","546719","-10","1"
"AAA","2013J","441018","546660","-10","3"
"AAA","2013J","441018","546662","-10","24"
"AAA","2013J","441018","546667","-10","4"
"AAA","2013J","441018","546681","-10","1"
"AAA","2013J","441018","546688","-10","1"
"AAA","2013J","441018","546733","-10","1"
"AAA","2013J","441018","546948","-10","1"
"AAA","2013J","441018","546684","-10","1"
"AAA","2013J","441018","546669","-10","1"
"AAA","2013J","441018","546714","-10","2"
"AAA","2013J","442442","547050","-10","1"
"AAA","2013J","442442","546871","-10","3"
"AAA","2013J","442442","546652","-10","1"
"AAA","2013J","442442","546614","-10","7"
"AAA","2013J","442442","546986","-10","1"
"AAA","2013J","442442","546982","-10","1"
"AAA","2013J","442442","546662","-10","4"
"AAA","2013J","442442","546652","-10","1"
"AAA","2013J","442442","546954","-10","1"
"AAA","2013J","442442","546948","-10","1"
"AAA","2013J","442442","546874","-10","1"
"AAA","2013J","442442","546911","-10","1"
"AAA","2013J","512460","546662","-10","1"
"AAA","2013J","512460","546614","-10","2"
"AAA","2013J","588775","546614","-10","2"
"AAA","2013J","588775","546662","-10","1"
"AAA","2013J","603861","546662","-10","26"
"AAA","2013J","603861","546681","-10","2"
"AAA","2013J","603861","546614","-10","7"
"AAA","2013J","603861","546874","-10","1"
"AAA","2013J","544103","547013","-10","1"
"AAA","2013J","544103","546871","-10","2"
"AAA","2013J","544103","546688","-10","1"
"AAA","2013J","544103","546672","-10","2"
"AAA","2013J","544103","546671","-10","1"
"AAA","2013J","544103","546670","-10","1"
"AAA","2013J","544103","546879","-10","10"
"AAA","2013J","544103","546986","-10","2"
"AAA","2013J","544103","546719","-10","5"
"AAA","2013J","544103","546689","-10","1"
"AAA","2013J","544103","546668","-10","1"
"AAA","2013J","544103","546652","-10","1"
"AAA","2013J","544103","546667","-10","4"
"AAA","2013J","544103","546876","-10","5"
"AAA","2013J","544103","546662","-10","30"
"AAA","2013J","544103","546652","-10","8"
"AAA","2013J","544103","546652","-10","13"
"AAA","2013J","544103","546681","-10","5"
"AAA","2013J","544103","546614","-10","22"
"AAA","2013J","544103","547009","-10","2"
"AAA","2013J","544103","546948","-10","1"
"AAA","2013J","544103","546990","-10","1"
"AAA","2013J","550383","546614","-10","3"
"AAA","2013J","749412","546879","-10","9"
"AAA","2013J","704156","546667","-10","4"
"AAA","2013J","705379","546662","-10","14"
"AAA","2013J","704156","546879","-10","3"
"AAA","2013J","721259","547013","-10","1"
"AAA","2013J","749412","546688","-10","9"
"AAA","2013J","704156","546662","-10","24"
"AAA","2013J","749412","546700","-10","2"
"AAA","2013J","749412","546652","-10","8"
"AAA","2013J","721259","546911","-10","1"
"AAA","2013J","721259","546916","-10","1"
"AAA","2013J","749412","546614","-10","18"
"AAA","2013J","721259","546652","-10","7"
"AAA","2013J","721259","546879","-10","3"
"AAA","2013J","721259","546986","-10","1"
"AAA","2013J","721259","546652","-10","9"
"AAA","2013J","705379","546961","-10","1"
"AAA","2013J","749412","546714","-10","2"
"AAA","2013J","705379","546667","-10","5"
"AAA","2013J","721259","546614","-10","11"
"AAA","2013J","704156","546911","-10","1"
"AAA","2013J","705379","547050","-10","9"
"AAA","2013J","721259","546900","-10","1"
"AAA","2013J","705379","546614","-10","26"
"AAA","2013J","705379","546719","-10","1"
"AAA","2013J","749412","546719","-10","9"
"AAA","2013J","705379","546681","-10","1"
"AAA","2013J","705379","546688","-10","3"
"AAA","2013J","749412","546731","-10","3"
"AAA","2013J","705379","546740","-10","1"
"AAA","2013J","749412","546681","-10","1"
"AAA","2013J","721259","546871","-10","2"
"AAA","2013J","705379","547013","-10","2"
"AAA","2013J","705379","546874","-10","5"
"AAA","2013J","705379","547011","-10","2"
"AAA","2013J","705379","546876","-10","1"
"AAA","2013J","749412","546662","-10","6"
"AAA","2013J","721259","546667","-10","7"
"AAA","2013J","721259","546681","-10","2"
"AAA","2013J","705379","546954","-10","1"
"AAA","2013J","721259","546652","-10","1"
"AAA","2013J","721259","546689","-10","1"
"AAA","2013J","705379","546948","-10","1"
"AAA","2013J","721259","546719","-10","4"
"AAA","2013J","705379","546873","-10","1"
"AAA","2013J","749412","546667","-10","13"
"AAA","2013J","705379","546871","-10","13"
"AAA","2013J","704156","546614","-10","4"
"AAA","2013J","705379","546652","-10","8"
"AAA","2013J","704156","546714","-10","21"
"AAA","2013J","721259","546662","-10","19"
"AAA","2013J","749412","546669","-10","2"
"AAA","2013J","749412","546871","-10","4"
"AAA","2013J","705379","546879","-10","9"
"AAA","2013J","749412","546732","-10","1"
"AAA","2013J","705379","546652","-10","9"
"AAA","2013J","749412","546876","-10","1"
"AAA","2013J","760729","546668","-10","1"
"AAA","2013J","760729","546672","-10","1"
"AAA","2013J","760729","546671","-10","1"
"AAA","2013J","760729","546669","-10","1"
"AAA","2013J","760729","547050","-10","1"
"AAA","2013J","760729","546883","-10","2"
"AAA","2013J","760729","547013","-10","1"
"AAA","2013J","749412","546652","-10","4"
"AAA","2013J","760729","546614","-10","35"
"AAA","2013J","760729","546667","-10","8"
"AAA","2013J","760729","546670","-10","1"
"AAA","2013J","760729","546986","-10","1"
"AAA","2013J","760729","546876","-10","6"
"AAA","2013J","760729","546660","-10","1"
"AAA","2013J","760729","546662","-10","44"
"AAA","2013J","760729","547011","-10","1"
"AAA","2013J","760729","546714","-10","1"
"AAA","2013J","760729","546681","-10","18"
"AAA","2013J","749412","547011","-10","1"
"AAA","2013J","760729","546652","-10","7"
"AAA","2013J","760729","546879","-10","11"
"AAA","2013J","760729","546719","-10","16"
"AAA","2013J","760729","546871","-10","4"
"AAA","2013J","760729","546652","-10","3"
"AAA","2013J","749412","547013","-10","1"
"AAA","2013J","949618","546652","-10","6"
"AAA","2013J","949618","546900","-10","1"
"AAA","2013J","949618","546907","-10","1"
"AAA","2013J","949618","546961","-10","2"
"AAA","2013J","949618","547011","-10","1"
"AAA","2013J","949618","547013","-10","1"
"AAA","2013J","949618","546652","-10","3"
"AAA","2013J","949618","547020","-10","1"
"AAA","2013J","949618","546662","-10","5"
"AAA","2013J","958987","546662","-10","7"
"AAA","2013J","949618","546871","-10","8"
"AAA","2013J","958987","546614","-10","4"
"AAA","2013J","949618","546614","-10","12"
"AAA","2013J","958987","546681","-10","1"
"AAA","2013J","949618","546873","-10","3"
"AAA","2013J","949618","546688","-10","5"
"AAA","2013J","949618","546714","-10","3"
"AAA","2013J","949618","546681","-10","1"
"AAA","2013J","958987","546719","-10","1"
"AAA","2013J","949618","546700","-10","2"
"AAA","2013J","949618","546879","-10","9"
"AAA","2013J","958987","546879","-10","2"
"AAA","2013J","958987","546667","-10","5"
"AAA","2013J","949618","546669","-10","4"
"AAA","2013J","978739","546652","-10","9"
"AAA","2013J","978739","546719","-10","5"
"AAA","2013J","971027","546662","-10","1"
"AAA","2013J","978739","546652","-10","1"
"AAA","2013J","968578","546662","-10","13"
"AAA","2013J","978739","546614","-10","24"
"AAA","2013J","968578","546948","-10","1"
"AAA","2013J","968578","546876","-10","1"
"AAA","2013J","968578","546871","-10","2"
"AAA","2013J","968578","546714","-10","1"
"AAA","2013J","978739","546652","-10","16"
"AAA","2013J","978739","546876","-10","2"
"AAA","2013J","978739","546879","-10","2"
"AAA","2013J","968578","546667","-10","7"
"AAA","2013J","968578","546672","-10","1"
"AAA","2013J","968578","547013","-10","1"
"AAA","2013J","971027","546652","-10","3"
"AAA","2013J","978739","546916","-10","2"
"AAA","2013J","978739","546662","-10","3"
"AAA","2013J","971027","546652","-10","2"
"AAA","2013J","968578","546614","-10","10"
"AAA","2013J","978739","546667","-10","4"
"AAA","2013J","971027","546652","-10","1"
"AAA","2013J","971027","546614","-10","3"
"AAA","2013J","978739","546681","-10","4"
"AAA","2013J","968578","546879","-10","6"
"AAA","2013J","978739","546911","-10","2"
"AAA","2013J","1686521","546614","-10","4"
"AAA","2013J","1686521","546652","-10","1"
"AAA","2013J","1686521","546662","-10","1"
"AAA","2013J","1686521","546652","-10","1"
"AAA","2013J","1729319","546879","-10","9"
"AAA","2013J","1729319","546614","-10","25"
"AAA","2013J","1729319","546871","-10","1"
"AAA","2013J","1729319","546714","-10","2"
"AAA","2013J","1729319","546652","-10","1"
"AAA","2013J","1729319","546652","-10","1"
"AAA","2013J","1729319","546948","-10","1"
"AAA","2013J","1729319","546667","-10","5"
"AAA","2013J","1729319","546688","-10","4"
"AAA","2013J","1729319","546669","-10","8"
"AAA","2013J","1729319","546662","-10","4"
"AAA","2013J","1729319","546911","-10","6"
"AAA","2013J","1729319","547013","-10","2"
"AAA","2013J","1729319","547009","-10","2"
"AAA","2013J","1729319","546986","-10","2"
"AAA","2013J","1758449","546879","-10","1"
"AAA","2013J","1758449","547013","-10","1"
"AAA","2013J","1758449","546652","-10","7"
"AAA","2013J","1758449","546652","-10","6"
"AAA","2013J","1758449","546876","-10","1"
"AAA","2013J","1758449","546911","-10","2"
"AAA","2013J","1758449","546916","-10","2"
"AAA","2013J","1758449","546662","-10","1"
"AAA","2013J","1758449","546719","-10","1"
"AAA","2013J","1758449","546614","-10","15"
"AAA","2013J","1765788","546614","-10","12"
"AAA","2013J","1765788","546652","-10","4"
"AAA","2013J","1765788","546662","-10","17"
"AAA","2013J","1765788","546681","-10","1"
"AAA","2013J","1765788","546652","-10","2"
"AAA","2013J","1847830","546652","-10","4"
"AAA","2013J","1847830","546652","-10","3"
"AAA","2013J","1847830","546614","-10","12"
"AAA","2013J","1847830","546879","-10","2"
"AAA","2013J","1847830","547013","-10","1"
"AAA","2013J","1860318","546879","-10","1"
"AAA","2013J","1860318","546614","-10","3"
"AAA","2013J","1889511","546879","-10","3"
"AAA","2013J","1889511","546614","-10","5"
"AAA","2013J","1889511","546662","-10","3"
"AAA","2013J","1889511","546652","-10","3"
"AAA","2013J","1889511","546652","-10","1"
"AAA","2013J","1889511","547013","-10","1"
"AAA","2013J","1889511","546652","-10","3"
"AAA","2013J","1889511","546667","-10","3"
"AAA","2013J","1894188","546668","-10","1"
"AAA","2013J","1894188","546876","-10","1"
"AAA","2013J","1894188","546672","-10","1"
"AAA","2013J","1894188","546667","-10","5"
"AAA","2013J","1894188","546662","-10","14"
"AAA","2013J","1894188","546883","-10","1"
"AAA","2013J","1894188","546719","-10","27"
"AAA","2013J","1894188","546731","-10","13"
"AAA","2013J","1894188","546670","-10","2"
"AAA","2013J","1894188","546671","-10","1"
"AAA","2013J","1894188","546614","-10","28"
"AAA","2013J","1894188","546732","-10","23"
"AAA","2013J","1894188","546986","-10","1"
"AAA","2013J","1894188","546681","-10","14"
"AAA","2013J","1894188","546879","-10","7"
"AAA","2013J","1801641","546681","-10","1"
"AAA","2013J","1801641","546614","-10","9"
"AAA","2013J","1801641","546879","-10","1"
"AAA","2013J","1801641","546667","-10","5"
"AAA","2013J","1938355","546652","-10","4"
"AAA","2013J","1938355","546681","-10","9"
"AAA","2013J","1938355","546662","-10","10"
"AAA","2013J","1938355","546900","-10","1"
"AAA","2013J","1938355","546719","-10","6"
"AAA","2013J","1938355","546714","-10","6"
"AAA","2013J","1938355","546669","-10","6"
"AAA","2013J","1938355","546871","-10","2"
"AAA","2013J","1938355","546876","-10","4"
"AAA","2013J","1938355","546986","-10","1"
"AAA","2013J","1938355","547009","-10","1"
"AAA","2013J","1938355","546652","-10","6"
"AAA","2013J","1938355","547011","-10","1"
"AAA","2013J","1938355","547013","-10","3"
"AAA","2013J","1938355","546879","-10","11"
"AAA","2013J","1938355","546883","-10","2"
"AAA","2013J","1938355","546688","-10","3"
"AAA","2013J","1938355","546614","-10","26"
"AAA","2013J","1938355","546652","-10","1"
"AAA","2013J","1938355","546667","-10","2"
"AAA","2013J","1970390","546652","-10","22"
"AAA","2013J","1970390","546668","-10","1"
"AAA","2013J","1970390","546662","-10","5"
"AAA","2013J","1970390","546681","-10","1"
"AAA","2013J","1970390","546986","-10","2"
"AAA","2013J","1970390","546670","-10","1"
"AAA","2013J","1970390","546672","-10","1"
"AAA","2013J","1970390","546614","-10","51"
"AAA","2013J","1970390","546671","-10","1"
"AAA","2013J","1970390","547050","-10","1"
"AAA","2013J","1970390","546652","-10","1"
"AAA","2013J","1970390","546871","-10","4"
"AAA","2013J","1970390","546961","-10","1"
"AAA","2013J","1970390","546879","-10","1"
"AAA","2013J","1970390","546667","-10","3"
"AAA","2013J","1970390","546954","-10","1"
"AAA","2013J","1970390","546652","-10","36"
"AAA","2013J","1970390","546948","-10","2"
"AAA","2013J","1976139","546688","-10","6"
"AAA","2013J","1976139","547013","-10","1"
"AAA","2013J","1976139","546986","-10","1"
"AAA","2013J","1976139","546667","-10","1"
"AAA","2013J","1976139","546669","-10","17"
"AAA","2013J","1976139","546879","-10","7"
"AAA","2013J","1976139","546714","-10","2"
"AAA","2013J","1976139","546681","-10","1"
"AAA","2013J","1976139","546614","-10","4"
"AAA","2013J","2550279","546652","-10","2"
"AAA","2013J","2551220","546614","-10","2"
"AAA","2013J","2550279","546662","-10","31"
"AAA","2013J","2551220","546667","-10","3"
"AAA","2013J","2550279","547009","-10","2"
"AAA","2013J","2550279","546652","-10","5"
"AAA","2013J","2550279","546986","-10","1"
"AAA","2013J","2550279","546879","-10","2"
"AAA","2013J","2551220","546879","-10","1"
"AAA","2013J","2550279","546669","-10","16"
"AAA","2013J","2550279","546667","-10","6"
"AAA","2013J","2550279","546681","-10","5"
"AAA","2013J","2550279","546719","-10","3"
"AAA","2013J","2550279","546614","-10","11"
"AAA","2013J","2555340","546662","-10","1"
"AAA","2013J","2555340","546614","-10","1"
"AAA","2013J","2557283","546879","-10","7"
"AAA","2013J","2557283","546723","-10","6"
"AAA","2013J","2557283","546662","-10","10"
"AAA","2013J","2557283","546738","-10","15"
"AAA","2013J","2557283","546652","-10","10"
"AAA","2013J","2557283","546873","-10","1"
"AAA","2013J","2557283","546876","-10","1"
"AAA","2013J","2557283","546739","-10","16"
"AAA","2013J","2557283","546725","-10","2"
"AAA","2013J","2557283","546731","-10","13"
"AAA","2013J","2557283","546733","-10","12"
"AAA","2013J","2557283","546667","-10","8"
"AAA","2013J","2557283","546660","-10","1"
"AAA","2013J","2557283","546734","-10","13"
"AAA","2013J","2557283","546681","-10","15"
"AAA","2013J","2557283","546719","-10","6"
"AAA","2013J","2557283","546714","-10","1"
"AAA","2013J","2557283","546684","-10","10"
"AAA","2013J","2557283","546871","-10","8"
"AAA","2013J","2557283","546652","-10","1"
"AAA","2013J","2557283","546614","-10","35"
"AAA","2013J","2557283","546732","-10","29"
"AAA","2013J","2557283","546701","-10","1"
"AAA","2013J","2559575","547009","-10","1"
"AAA","2013J","2559575","546667","-10","5"
"AAA","2013J","2559575","546719","-10","3"
"AAA","2013J","2557283","547013","-10","2"
"AAA","2013J","2559575","546662","-10","2"
"AAA","2013J","2557283","546986","-10","1"
"AAA","2013J","2559575","546874","-10","1"
"AAA","2013J","2559575","546652","-10","4"
"AAA","2013J","2559575","546871","-10","3"
"AAA","2013J","2557283","546652","-10","8"
"AAA","2013J","2559575","546876","-10","1"
"AAA","2013J","2559575","546652","-10","2"
"AAA","2013J","2557283","547050","-10","2"
"AAA","2013J","2559575","546986","-10","5"
"AAA","2013J","2559575","546681","-10","6"
"AAA","2013J","2559575","546879","-10","2"
"AAA","2013J","2559575","546614","-10","7"
"AAA","2013J","2569324","546662","-10","1"
"AAA","2013J","2569324","546614","-10","3"
"AAA","2013J","2574583","546671","-10","1"
"AAA","2013J","2574583","546614","-10","4"
"AAA","2013J","2576122","546668","-10","1"
"AAA","2013J","2574528","546652","-10","2"
"AAA","2013J","2576122","546614","-10","6"
"AAA","2013J","2576122","546670","-10","1"
"AAA","2013J","2574528","546662","-10","15"
"AAA","2013J","2576122","546662","-10","1"
"AAA","2013J","2574583","546670","-10","1"
"AAA","2013J","2576122","546671","-10","1"
"AAA","2013J","2576122","546871","-10","1"
"AAA","2013J","2574528","546681","-10","2"
"AAA","2013J","2574528","546652","-10","4"
"AAA","2013J","2576122","546879","-10","1"
"AAA","2013J","2574583","546672","-10","1"
"AAA","2013J","2574583","546668","-10","1"
"AAA","2013J","2574528","546986","-10","1"
"AAA","2013J","2574583","546871","-10","2"
"AAA","2013J","2574583","547013","-10","1"
"AAA","2013J","2574528","546652","-10","2"
"AAA","2013J","2574528","546614","-10","8"
"AAA","2013J","2574583","546662","-10","9"
"AAA","2013J","2574583","546667","-10","5"
"AAA","2013J","2576122","546672","-10","1"
"AAA","2013J","2574583","546879","-10","7"
"AAA","2013J","2576122","546667","-10","3"
"AAA","2013J","2598871","546667","-10","4"
"AAA","2013J","2599352","547013","-10","2"
"AAA","2013J","2598871","547013","-10","1"
"AAA","2013J","2598871","547011","-10","1"
"AAA","2013J","2598871","546662","-10","36"
"AAA","2013J","2598871","546871","-10","3"
"AAA","2013J","2599352","546688","-10","1"
"AAA","2013J","2599352","546669","-10","1"
"AAA","2013J","2598871","546900","-10","1"
"AAA","2013J","2599352","546662","-10","3"
"AAA","2013J","2599352","546879","-10","6"
"AAA","2013J","2599352","546714","-10","2"
"AAA","2013J","2598871","546614","-10","12"
"AAA","2013J","2599352","546871","-10","1"
"AAA","2013J","2598871","546714","-10","1"
"AAA","2013J","2599352","546614","-10","4"
"AAA","2013J","2598871","546879","-10","6"
"AAA","2013J","2598871","546688","-10","16"
"AAA","2013J","2600688","546719","-10","1"
"AAA","2013J","2600688","547013","-10","1"
"AAA","2013J","2600688","546667","-10","10"
"AAA","2013J","2600688","546668","-10","2"
"AAA","2013J","2600688","546681","-10","2"
"AAA","2013J","2600688","546876","-10","1"
"AAA","2013J","2600688","546670","-10","2"
"AAA","2013J","2600688","546652","-10","3"
"AAA","2013J","2600688","546671","-10","3"
"AAA","2013J","2600688","546672","-10","2"
"AAA","2013J","2600688","546614","-10","13"
"AAA","2013J","2600688","546689","-10","1"
"AAA","2013J","2600688","546986","-10","1"
"AAA","2013J","2600688","546879","-10","13"
"AAA","2013J","2600688","546662","-10","5"
"AAA","2013J","2600688","546652","-10","6"
"AAA","2013J","2606098","546911","-10","3"
"AAA","2013J","2606098","546719","-10","2"
"AAA","2013J","2606098","546879","-10","7"
"AAA","2013J","2606098","547013","-10","2"
"AAA","2013J","2606098","546672","-10","1"
"AAA","2013J","2606098","546671","-10","1"
"AAA","2013J","2606098","546670","-10","1"
"AAA","2013J","2606098","546668","-10","1"
"AAA","2013J","2606098","546667","-10","3"
"AAA","2013J","2606098","546916","-10","3"
"AAA","2013J","2606098","546614","-10","5"
"AAA","2013J","2671132","546662","-10","29"
"AAA","2013J","2671132","546986","-10","1"
"AAA","2013J","2671132","546614","-10","4"
"AAA","2013J","2678643","546688","-10","3"
"AAA","2013J","2678643","546652","-10","2"
"AAA","2013J","2678643","546667","-10","3"
"AAA","2013J","2678643","546662","-10","39"
"AAA","2013J","2678643","546719","-10","4"
"AAA","2013J","2678643","546660","-10","5"
"AAA","2013J","2678643","546652","-10","4"
"AAA","2013J","2678643","547013","-10","1"
"AAA","2013J","2678643","546681","-10","4"
"AAA","2013J","2678643","546879","-10","4"
"AAA","2013J","2678643","546614","-10","5"
"AAA","2013J","2678643","546871","-10","3"
"AAA","2013J","2678643","546732","-10","3"
"AAA","2013J","2685865","546662","-10","22"
"AAA","2013J","2685865","546986","-10","1"
"AAA","2013J","2685865","546614","-10","4"
"AAA","2013J","2617002","546652","-10","2"
"AAA","2013J","2617002","546652","-10","2"
"AAA","2013J","2617002","546662","-10","18"
"AAA","2013J","2617002","546667","-10","2"
"AAA","2013J","2617002","546719","-10","4"
"AAA","2013J","2617002","546879","-10","1"
"AAA","2013J","2617002","546614","-10","5"
"AAA","2013J","2688067","546954","-10","1"
"AAA","2013J","2688067","546719","-10","3"
"AAA","2013J","2688067","546662","-10","4"
"AAA","2013J","2688067","546986","-10","1"
"AAA","2013J","2688067","546652","-10","1"
"AAA","2013J","2688067","546948","-10","2"
"AAA","2013J","2688067","547009","-10","1"
"AAA","2013J","2688067","546871","-10","3"
"AAA","2013J","2688067","547013","-10","2"
"AAA","2013J","2688067","546879","-10","3"
"AAA","2013J","2688067","546614","-10","15"
"AAA","2013J","2688067","546667","-10","2"
"AAA","2013J","2688067","547011","-10","1"
"AAA","2013J","2688067","546681","-10","4"
"AAA","2013J","2688067","546652","-10","1"
"AAA","2013J","2689958","546652","-10","1"
"AAA","2013J","2689958","546614","-10","6"
"AAA","2013J","2689958","546986","-10","1"
"AAA","2013J","2691206","546879","-10","4"
"AAA","2013J","2691206","546681","-10","1"
"AAA","2013J","2691206","546652","-10","2"
"AAA","2013J","2691206","546662","-10","5"
"AAA","2013J","2689958","546879","-10","1"
"AAA","2013J","2691206","546731","-10","1"
"AAA","2013J","2691206","547013","-10","1"
"AAA","2013J","2691206","546986","-10","1"
"AAA","2013J","2689958","546667","-10","3"
"AAA","2013J","2689958","546652","-10","1"
"AAA","2013J","2691206","546652","-10","3"
"AAA","2013J","2691206","546614","-10","15"
"AAA","2013J","2691206","546667","-10","3"
"AAA","2013J","2689958","546681","-10","1"
"AAA","2013J","2691206","546871","-10","1"
"AAA","2013J","2691206","546719","-10","4"
"AAA","2013J","2691206","546688","-10","1"
"AAA","2013J","2578995","546879","-10","4"
"AAA","2013J","2578995","546871","-10","1"
"AAA","2013J","2578995","546714","-10","3"
"AAA","2013J","2578995","546662","-10","10"
"AAA","2013J","2578995","546669","-10","4"
"AAA","2013J","2578995","546652","-10","2"
"AAA","2013J","2578995","546652","-10","2"
"AAA","2013J","2578995","546614","-10","9"
"AAA","2013J","2578995","546667","-10","12"
"AAA","2013J","2639641","546719","-10","3"
"AAA","2013J","2639449","546671","-10","1"
"AAA","2013J","2639641","546667","-10","3"
"AAA","2013J","2639449","546948","-10","1"
"AAA","2013J","2639449","546681","-10","1"
"AAA","2013J","2639641","546614","-10","13"
"AAA","2013J","2639449","546871","-10","2"
"AAA","2013J","2639449","546900","-10","1"
"AAA","2013J","2639449","546719","-10","3"
"AAA","2013J","2639449","546731","-10","7"
"AAA","2013J","2639449","546732","-10","1"
"AAA","2013J","2639449","546879","-10","4"
"AAA","2013J","2639449","546667","-10","5"
"AAA","2013J","2639449","546662","-10","5"
"AAA","2013J","2639449","547011","-10","1"
"AAA","2013J","2639449","546614","-10","9"
"AAA","2013J","2639641","546652","-10","2"
"AAA","2013J","2639641","546652","-10","1"
"AAA","2013J","2639449","546652","-10","1"
"AAA","2013J","2639641","546681","-10","2"
"AAA","2013J","2639641","546871","-10","1"
"AAA","2013J","2639449","546652","-10","1"
"AAA","2013J","2639641","546652","-10","1"
"AAA","2013J","2639641","546876","-10","1"
"AAA","2013J","2639449","547013","-10","1"
"AAA","2013J","2639641","546662","-10","17"
"AAA","2013J","2639641","546879","-10","1"
"AAA","2013J","2641155","547013","-10","1"
"AAA","2013J","2641155","546879","-10","6"
"AAA","2013J","2641155","546871","-10","1"
"AAA","2013J","2641155","546668","-10","1"
"AAA","2013J","2641155","546662","-10","48"
"AAA","2013J","2641155","546672","-10","1"
"AAA","2013J","2641155","546667","-10","2"
"AAA","2013J","2641155","546671","-10","1"
"AAA","2013J","2641155","546670","-10","1"
"AAA","2013J","2641155","546614","-10","16"
"AAA","2013J","2643002","547013","-10","1"
"AAA","2013J","2643002","546668","-10","2"
"AAA","2013J","2643002","546719","-10","14"
"AAA","2013J","2643002","546667","-10","7"
"AAA","2013J","2643002","546652","-10","3"
"AAA","2013J","2643002","546684","-10","1"
"AAA","2013J","2643002","546900","-10","2"
"AAA","2013J","2643002","546714","-10","3"
"AAA","2013J","2643002","546911","-10","1"
"AAA","2013J","2643002","546911","-10","2"
"AAA","2013J","2643002","546916","-10","1"
"AAA","2013J","2643002","546723","-10","2"
"AAA","2013J","2643002","546672","-10","1"
"AAA","2013J","2643002","546689","-10","1"
"AAA","2013J","2643002","546652","-10","4"
"AAA","2013J","2643002","546662","-10","8"
"AAA","2013J","2643002","546916","-10","2"
"AAA","2013J","2643002","546681","-10","17"
"AAA","2013J","2643002","546670","-10","1"
"AAA","2013J","2643002","546732","-10","16"
"AAA","2013J","2643002","546731","-10","3"
"AAA","2013J","2643002","546614","-10","46"
"AAA","2013J","2643002","546669","-10","14"
"AAA","2013J","2643002","546652","-10","5"
"AAA","2013J","2643002","546874","-10","1"
"AAA","2013J","2643002","546671","-10","1"
"AAA","2013J","2643002","546879","-10","11"
"AAA","2013J","2649826","546614","-10","61"
"AAA","2013J","2649826","546652","-10","1"
"AAA","2013J","2649826","546916","-10","4"
"AAA","2013J","2649826","546883","-10","9"
"AAA","2013J","2649826","546873","-10","1"
"AAA","2013J","2649826","546986","-10","1"
"AAA","2013J","2649826","547009","-10","1"
"AAA","2013J","2649826","546731","-10","22"
"AAA","2013J","2649826","546667","-10","2"
"AAA","2013J","2649826","546719","-10","22"
"AAA","2013J","2649826","546716","-10","3"
"AAA","2013J","2649826","546714","-10","2"
"AAA","2013J","2649826","546871","-10","4"
"AAA","2013J","2649826","546662","-10","52"
"AAA","2013J","2649826","546660","-10","1"
"AAA","2013J","2649826","546652","-10","9"
"AAA","2013J","2649826","546911","-10","1"
"AAA","2013J","2649826","546681","-10","12"
"AAA","2013J","2649826","546684","-10","5"
"AAA","2013J","2649826","547013","-10","1"
"AAA","2013J","2649826","547050","-10","1"
"AAA","2013J","2649826","546672","-10","1"
"AAA","2013J","2649826","546885","-10","1"
"AAA","2013J","2649826","546884","-10","1"
"AAA","2013J","2649826","546652","-10","6"
"AAA","2013J","2649826","546669","-10","2"
"AAA","2013J","2649826","546671","-10","1"
"AAA","2013J","2649826","546670","-10","1"
"AAA","2013J","2649826","546876","-10","14"
"AAA","2013J","2649826","546668","-10","1"
